surface_roughness_um,weld_depth_mm,wall_thickness_mm,tensile_strength_mpa,temp_at_weld_celsius,pressure_test_bar,cycle_time_seconds,operator_shift,roughness_weld_ratio,thickness_deviation,weld_temp_deviation,is_night_shift,defect
5.721032666924507,4.258236020561994,8.03473961362275,495.8964260142718,1152.9293034053428,84.40492056286347,144.43761508085151,2.0,1.343521739507979,0.1652603863772501,27.070696594657196,0,1
4.270177699075063,3.941838712560066,8.130431713819007,486.10730778226406,1153.4250439957134,89.95832515150664,140.03344198851494,3.0,1.0832958954879353,0.069568286180992,26.574956004286605,1,1
5.058840017949695,4.516177086920163,8.402546485916137,531.5795164622552,1174.8242074197728,79.77135664676887,147.20546628231705,3.0,1.120159798755687,0.2025464859161374,5.175792580227153,1,1
4.285533063359777,4.835831631376275,8.131254075316622,497.0772771867864,1197.5557484961223,85.48173790960334,142.10703590672372,3.0,0.8862039436335614,0.0687459246833768,17.555748496122305,1,0
5.2570413279260055,4.488019117686411,8.20625134461287,546.9565773854678,1255.130545524182,82.62103232533089,131.61530982245353,1.0,1.1713500296907553,0.0062513446128704,75.13054552418203,0,1
4.423449027752972,5.08565094014406,8.049343592107059,546.2267990707404,1172.4654957652892,91.73209243776888,131.61768989755672,1.0,0.8697901367878543,0.1506564078929404,7.5345042347107665,0,0
3.9217110670062816,4.258123044125982,8.329997833870852,536.3852973222088,1194.6111659972732,84.28473742538314,131.8238406984244,3.0,0.9209952426093532,0.1299978338708527,14.611165997273249,1,1
4.056842062367688,4.5697415144507385,8.324718990890826,498.9879371785309,1139.840872440833,92.88265872426844,134.91677061475275,2.0,0.8877618238692739,0.1247189908908268,40.15912755916702,0,0
4.5639666287306975,4.466326316024808,8.094355079004414,559.2497139131435,1136.191169850617,83.27082241419627,136.2377960506288,1.0,1.0218614370682462,0.1056449209955854,43.80883014938309,0,0
5.579318330032798,4.726738339565316,7.852442206873113,476.4797939536016,1167.0803381751382,85.44748883023631,149.53859643795718,1.0,1.180373849373163,0.347557793126886,12.919661824861803,0,0
5.170695570437172,4.747975145656583,8.145740834159856,503.6644923684492,1191.5813899436478,89.46122969148135,143.52752024628322,3.0,1.0890317263093212,0.0542591658401434,11.581389943647764,1,0
5.023442591811118,4.868476813562353,8.266379806742457,535.4145538383589,1177.7555286678005,81.08217818570746,126.73950924306124,1.0,1.0318304437201464,0.0663798067424572,2.244471332199737,0,1
4.767467172957439,4.461580410365492,8.198020721955654,533.9618599842896,1181.384767722169,91.18730589181529,134.8203632374847,3.0,1.068560181233701,0.0019792780443452,1.3847677221690446,1,0
4.236842145239668,4.889915609138391,8.212072106330098,506.5848935349004,1172.8632266419354,85.10707972260306,141.69952735619626,1.0,0.8664448393455526,0.0120721063300983,7.136773358064602,0,1
4.333597222449162,4.60694450705726,8.252429159494426,505.4654511098038,1179.2787244340384,86.68739939393356,133.7649422986578,2.0,0.9406662517575304,0.0524291594944266,0.721275565961605,0,1
